customer_id,name,age,gender,marital_status,state,occupation,industry,annual_income_lakh,cibil_score,cibil_category,existing_loan_count,customer_since,branch_id
CUST00223,Customer_223,42,Other,Divorced,Gujarat,Business Owner,Education,38.58,798,Very Good,4,2020-07-29,BR0030
CUST00224,Customer_224,28,Female,Married,Rajasthan,Business Owner,FMCG,38.83,842,Very Good,0,2021-04-23,BR0015
CUST00225,Customer_225,31,Other,Widowed,Gujarat,Self-Employed,Retail,74.94,441,Poor,2,2017-07-31,BR0025
CUST00226,Customer_226,58,Other,Divorced,Gujarat,Government Employee,Banking,45.13,881,Excellent,3,2016-11-20,BR0047
CUST00227,Customer_227,44,Male,Single,Telangana,Salaried,Manufacturing,44.81,642,Fair,0,2015-01-27,BR0027
CUST00228,Customer_228,30,Male,Single,Tamil Nadu,Retired,Banking,7.67,864,Excellent,2,2015-09-05,BR0040
CUST00229,Customer_229,62,Other,Widowed,Maharashtra,Salaried,Construction,73.23,828,Very Good,4,2019-08-12,BR0001
CUST00230,Customer_230,23,Female,Single,Telangana,Freelancer,FMCG,43.97,785,Very Good,1,2016-03-14,BR0007
CUST00231,Customer_231,55,Female,Divorced,Gujarat,Government Employee,Manufacturing,50.49,574,Fair,2,2019-07-22,BR0030
CUST00232,Customer_232,58,Other,Single,Punjab,Freelancer,IT,19.93,739,Good,0,2019-07-19,BR0025
CUST00233,Customer_233,46,Other,Married,Delhi,Government Employee,FMCG,51.81,757,Very Good,2,2021-05-06,BR0007
CUST00234,Customer_234,55,Other,Widowed,Gujarat,Salaried,Manufacturing,18.81,864,Excellent,2,2021-02-02,BR0037
CUST00235,Customer_235,64,Male,Married,Kerala,Self-Employed,FMCG,68.39,537,Poor,0,2018-05-10,BR0011
CUST00236,Customer_236,58,Other,Divorced,Uttar Pradesh,Freelancer,Healthcare,54.94,699,Good,0,2020-08-13,BR0048
CUST00237,Customer_237,44,Male,Divorced,Kerala,Retired,Hospitality,20.41,411,Poor,3,2018-08-29,BR0002
CUST00238,Customer_238,62,Female,Widowed,Uttar Pradesh,Self-Employed,Hospitality,40.47,707,Good,3,2015-12-18,BR0050
CUST00239,Customer_239,61,Male,Divorced,Karnataka,Government Employee,Healthcare,57.74,681,Good,3,2018-07-21,BR0024
CUST00240,Customer_240,28,Female,Single,Karnataka,Salaried,Healthcare,36.91,589,Fair,3,2020-01-13,BR0036
CUST00241,Customer_241,57,Female,Single,Kerala,Retired,Education,4.44,763,Very Good,3,2015-02-20,BR0019
CUST00242,Customer_242,48,Other,Married,Kerala,Retired,Healthcare,58.65,660,Good,3,2016-11-25,BR0009
CUST00243,Customer_243,39,Male,Widowed,Gujarat,Government Employee,Real Estate,13.72,713,Good,3,2015-11-12,BR0024
CUST00244,Customer_244,38,Other,Married,West Bengal,Salaried,Healthcare,50.9,896,Excellent,2,2015-01-28,BR0026
CUST00245,Customer_245,43,Female,Widowed,Rajasthan,Government Employee,Hospitality,64.8,874,Excellent,1,2018-05-15,BR0021
CUST00246,Customer_246,60,Male,Widowed,Rajasthan,Business Owner,Banking,39.57,862,Excellent,4,2017-09-19,BR0021
CUST00247,Customer_247,46,Other,Married,Kerala,Retired,Healthcare,30.73,700,Good,4,2015-04-21,BR0047
CUST00248,Customer_248,51,Female,Single,Andhra Pradesh,Government Employee,Banking,36.42,863,Excellent,1,2018-05-25,BR0016
CUST00249,Customer_249,38,Female,Single,West Bengal,Retired,Banking,35.23,841,Very Good,4,2019-06-30,BR0035
CUST00250,Customer_250,54,Male,Divorced,Haryana,Retired,Hospitality,34.86,894,Excellent,0,2016-03-23,BR0050
CUST00251,Customer_251,37,Other,Single,Kerala,Freelancer,FMCG,15.31,795,Very Good,2,2019-10-30,BR0007
CUST00252,Customer_252,22,Other,Married,West Bengal,Business Owner,FMCG,42.03,578,Fair,3,2021-08-07,BR0045
CUST00253,Customer_253,54,Female,Widowed,Bihar,Salaried,Manufacturing,39.86,553,Fair,1,2018-11-27,BR0020
CUST00254,Customer_254,43,Female,Widowed,Delhi,Government Employee,Banking,42.84,676,Good,2,2015-10-03,BR0020
CUST00255,Customer_255,24,Female,Single,Punjab,Self-Employed,Retail,4.15,764,Very Good,4,2016-12-15,BR0036
CUST00256,Customer_256,32,Male,Widowed,Punjab,Self-Employed,Healthcare,76.78,704,Good,3,2019-06-09,BR0002
CUST00257,Customer_257,61,Female,Single,Haryana,Self-Employed,Retail,48.35,878,Excellent,2,2015-09-14,BR0037
CUST00258,Customer_258,28,Female,Married,West Bengal,Salaried,Real Estate,16.91,818,Very Good,3,2020-12-01,BR0041
CUST00259,Customer_259,42,Male,Divorced,Rajasthan,Government Employee,Hospitality,32.86,828,Very Good,1,2018-05-03,BR0040
CUST00260,Customer_260,59,Male,Divorced,Delhi,Self-Employed,Education,26.7,567,Fair,1,2020-09-23,BR0025
CUST00261,Customer_261,48,Male,Widowed,Punjab,Retired,Healthcare,32.18,823,Very Good,4,2016-11-14,BR0032
CUST00262,Customer_262,40,Other,Single,Andhra Pradesh,Business Owner,IT,67.74,590,Fair,3,2016-07-13,BR0013
CUST00263,Customer_263,46,Female,Widowed,Uttar Pradesh,Freelancer,Banking,53.08,882,Excellent,3,2016-11-16,BR0006
CUST00264,Customer_264,58,Male,Divorced,Tamil Nadu,Retired,Real Estate,19.51,494,Poor,1,2020-02-17,BR0037
CUST00265,Customer_265,53,Female,Divorced,Telangana,Salaried,Banking,46.84,764,Very Good,4,2017-06-14,BR0028
CUST00266,Customer_266,28,Female,Single,West Bengal,Business Owner,Education,60.7,833,Very Good,0,2019-12-04,BR0008
CUST00267,Customer_267,37,Female,Widowed,Karnataka,Retired,Healthcare,48.02,744,Good,1,2017-04-27,BR0004
CUST00268,Customer_268,58,Male,Divorced,Haryana,Business Owner,Real Estate,48.72,685,Good,4,2017-12-31,BR0033
CUST00269,Customer_269,65,Female,Single,Gujarat,Freelancer,Healthcare,77.11,767,Very Good,1,2017-10-19,BR0010
CUST00270,Customer_270,42,Female,Widowed,Karnataka,Retired,Real Estate,67.86,898,Excellent,3,2019-03-17,BR0029
CUST00271,Customer_271,26,Other,Divorced,Haryana,Business Owner,Banking,9.62,848,Very Good,3,2018-09-02,BR0038
CUST00272,Customer_272,22,Female,Divorced,Andhra Pradesh,Salaried,Construction,9.63,896,Excellent,3,2017-06-11,BR0028
CUST00273,Customer_273,35,Female,Married,Kerala,Government Employee,Education,66.68,691,Good,0,2015-07-08,BR0007
CUST00274,Customer_274,62,Male,Widowed,West Bengal,Salaried,FMCG,3.66,808,Very Good,1,2016-06-24,BR0042
CUST00275,Customer_275,41,Female,Divorced,Delhi,Business Owner,Healthcare,9.64,585,Fair,0,2019-06-12,BR0041
CUST00276,Customer_276,41,Other,Single,Haryana,Salaried,IT,20.57,846,Very Good,1,2020-05-07,BR0005
CUST00277,Customer_277,30,Male,Single,Haryana,Business Owner,Manufacturing,55.17,816,Very Good,3,2016-06-25,BR0031
CUST00278,Customer_278,26,Male,Single,Rajasthan,Business Owner,Real Estate,59.11,661,Good,1,2019-04-17,BR0050
CUST00279,Customer_279,30,Other,Single,Kerala,Freelancer,Healthcare,13.49,836,Very Good,3,2018-12-09,BR0047
CUST00280,Customer_280,35,Other,Widowed,Andhra Pradesh,Self-Employed,Manufacturing,73.78,769,Very Good,0,2016-07-27,BR0049
CUST00281,Customer_281,29,Female,Divorced,Madhya Pradesh,Self-Employed,Retail,29.68,799,Very Good,2,2015-12-12,BR0016
CUST00282,Customer_282,57,Other,Single,Andhra Pradesh,Freelancer,Real Estate,49.55,842,Very Good,1,2020-10-21,BR0039
CUST00283,Customer_283,54,Male,Married,West Bengal,Government Employee,Manufacturing,25.33,600,Fair,1,2020-08-08,BR0041
CUST00284,Customer_284,60,Female,Divorced,Karnataka,Government Employee,Hospitality,78.27,527,Poor,3,2019-02-05,BR0035
CUST00285,Customer_285,65,Male,Single,Kerala,Salaried,IT,76.47,610,Fair,2,2017-06-02,BR0003
CUST00286,Customer_286,25,Other,Widowed,Uttar Pradesh,Freelancer,FMCG,41.71,875,Excellent,0,2021-01-06,BR0035
CUST00287,Customer_287,61,Other,Married,Madhya Pradesh,Self-Employed,Construction,26.45,560,Fair,2,2019-05-20,BR0038
CUST00288,Customer_288,62,Male,Divorced,Haryana,Government Employee,Retail,55.25,833,Very Good,0,2017-09-28,BR0006
CUST00289,Customer_289,49,Female,Married,Delhi,Salaried,Healthcare,49.65,628,Fair,0,2016-11-02,BR0032
CUST00290,Customer_290,44,Female,Married,Haryana,Business Owner,Manufacturing,22.52,842,Very Good,0,2018-10-04,BR0028
CUST00291,Customer_291,39,Other,Single,West Bengal,Government Employee,Construction,57.68,783,Very Good,2,2015-08-16,BR0032
CUST00292,Customer_292,58,Male,Single,Tamil Nadu,Freelancer,Construction,22.2,570,Fair,0,2015-06-30,BR0001
CUST00293,Customer_293,37,Male,Married,Bihar,Salaried,Construction,32.12,393,Poor,3,2017-07-08,BR0021
CUST00294,Customer_294,37,Male,Divorced,Delhi,Retired,IT,27.23,742,Good,1,2017-07-03,BR0034
CUST00295,Customer_295,24,Female,Divorced,Rajasthan,Salaried,Construction,70.45,854,Excellent,3,2015-02-02,BR0024
CUST00296,Customer_296,34,Male,Widowed,Rajasthan,Retired,Banking,59.79,688,Good,1,2021-02-16,BR0049
CUST00297,Customer_297,37,Other,Divorced,Punjab,Freelancer,IT,4.26,602,Fair,2,2015-01-06,BR0049
CUST00298,Customer_298,64,Male,Married,Telangana,Self-Employed,FMCG,58.83,744,Good,3,2015-09-03,BR0010
CUST00299,Customer_299,39,Other,Widowed,Haryana,Business Owner,Banking,72.03,579,Fair,0,2021-07-06,BR0007
CUST00300,Customer_300,54,Other,Single,Uttar Pradesh,Freelancer,Healthcare,8.21,600,Fair,1,2018-04-09,BR0017
CUST00301,Customer_301,42,Other,Divorced,Rajasthan,Government Employee,Real Estate,56.78,875,Excellent,1,2015-11-02,BR0013
CUST00302,Customer_302,30,Male,Married,West Bengal,Government Employee,Education,10.86,824,Very Good,3,2016-05-09,BR0035
CUST00303,Customer_303,44,Female,Divorced,Andhra Pradesh,Salaried,Manufacturing,37.47,863,Excellent,1,2018-05-31,BR0046
CUST00304,Customer_304,60,Male,Single,Haryana,Self-Employed,Education,68.87,513,Poor,3,2020-10-04,BR0004
CUST00305,Customer_305,65,Female,Widowed,Telangana,Freelancer,Construction,4.81,672,Good,1,2016-01-23,BR0030
CUST00306,Customer_306,28,Male,Married,Karnataka,Self-Employed,FMCG,11.82,767,Very Good,2,2015-12-11,BR0038
CUST00307,Customer_307,59,Male,Married,Bihar,Freelancer,Banking,4.09,659,Good,1,2016-01-12,BR0022
CUST00308,Customer_308,29,Other,Widowed,Andhra Pradesh,Freelancer,FMCG,6.33,418,Poor,3,2015-05-01,BR0025
CUST00309,Customer_309,65,Male,Divorced,Gujarat,Government Employee,Healthcare,19.06,695,Good,0,2021-11-20,BR0040
CUST00310,Customer_310,61,Other,Widowed,Maharashtra,Salaried,Real Estate,41.11,687,Good,3,2016-07-16,BR0027
CUST00311,Customer_311,34,Other,Single,Uttar Pradesh,Freelancer,Education,21.73,817,Very Good,3,2021-02-08,BR0032
CUST00312,Customer_312,44,Female,Married,Maharashtra,Business Owner,Hospitality,27.36,882,Excellent,1,2015-05-01,BR0050
CUST00313,Customer_313,39,Other,Married,Karnataka,Salaried,Retail,43.48,420,Poor,1,2017-12-27,BR0035
CUST00314,Customer_314,25,Female,Divorced,Bihar,Self-Employed,Healthcare,47.07,778,Very Good,1,2021-08-23,BR0021
CUST00315,Customer_315,44,Female,Married,Kerala,Self-Employed,Banking,56.99,851,Excellent,4,2018-06-19,BR0012
CUST00316,Customer_316,53,Male,Single,Telangana,Government Employee,IT,20.45,314,Poor,2,2021-11-20,BR0013
CUST00317,Customer_317,30,Female,Single,Maharashtra,Self-Employed,Hospitality,73.7,672,Good,1,2016-03-30,BR0034
CUST00318,Customer_318,45,Other,Widowed,Kerala,Salaried,Education,57.07,873,Excellent,2,2018-08-14,BR0009
CUST00319,Customer_319,32,Female,Divorced,Karnataka,Freelancer,Construction,63.85,805,Very Good,4,2019-01-01,BR0015
CUST00320,Customer_320,64,Other,Divorced,Karnataka,Self-Employed,IT,31.76,772,Very Good,4,2019-05-23,BR0050
CUST00321,Customer_321,58,Other,Married,Punjab,Retired,Manufacturing,27.09,454,Poor,3,2016-07-30,BR0022
CUST00322,Customer_322,26,Male,Divorced,West Bengal,Salaried,Real Estate,15.43,690,Good,1,2017-10-19,BR0045
CUST00323,Customer_323,26,Male,Widowed,West Bengal,Freelancer,FMCG,58.3,663,Good,1,2019-08-23,BR0032
CUST00324,Customer_324,46,Female,Married,Karnataka,Government Employee,Manufacturing,10.27,698,Good,0,2018-04-22,BR0002
CUST00325,Customer_325,42,Male,Widowed,Karnataka,Freelancer,Manufacturing,8.16,663,Good,4,2016-01-17,BR0022
CUST00326,Customer_326,60,Female,Married,Kerala,Government Employee,Healthcare,57.07,880,Excellent,0,2016-02-19,BR0022
CUST00327,Customer_327,35,Other,Divorced,Punjab,Business Owner,Real Estate,56.5,876,Excellent,1,2016-01-28,BR0004
CUST00328,Customer_328,47,Female,Single,Uttar Pradesh,Salaried,Real Estate,14.32,812,Very Good,4,2020-05-21,BR0013
CUST00329,Customer_329,28,Male,Widowed,Andhra Pradesh,Salaried,Real Estate,51.92,343,Poor,3,2020-04-12,BR0032
CUST00330,Customer_330,64,Male,Divorced,Bihar,Government Employee,Education,44.62,732,Good,1,2019-12-31,BR0003
CUST00331,Customer_331,38,Female,Single,Karnataka,Freelancer,Manufacturing,19.96,683,Good,0,2018-11-09,BR0035
CUST00332,Customer_332,48,Male,Widowed,Andhra Pradesh,Retired,FMCG,20.05,887,Excellent,4,2020-04-28,BR0037
CUST00333,Customer_333,37,Other,Single,Telangana,Retired,Construction,33.04,660,Good,4,2021-12-15,BR0010
CUST00334,Customer_334,29,Male,Married,Madhya Pradesh,Self-Employed,Healthcare,15.82,878,Excellent,0,2019-10-01,BR0006
CUST00335,Customer_335,65,Other,Divorced,Rajasthan,Freelancer,Manufacturing,13.88,730,Good,0,2019-05-09,BR0036
CUST00336,Customer_336,47,Male,Widowed,Delhi,Government Employee,Healthcare,42.73,785,Very Good,1,2021-05-09,BR0038
CUST00337,Customer_337,59,Other,Single,Madhya Pradesh,Business Owner,Construction,74.17,762,Very Good,2,2019-08-11,BR0017
CUST00338,Customer_338,46,Male,Married,Gujarat,Government Employee,Healthcare,49.66,823,Very Good,4,2021-10-29,BR0044
CUST00339,Customer_339,47,Other,Married,Maharashtra,Freelancer,Banking,70.61,527,Poor,2,2019-03-06,BR0002
CUST00340,Customer_340,43,Female,Single,Andhra Pradesh,Self-Employed,Healthcare,26.53,788,Very Good,2,2019-12-20,BR0050
CUST00341,Customer_341,42,Male,Married,West Bengal,Self-Employed,FMCG,49.35,703,Good,3,2020-10-16,BR0024
CUST00342,Customer_342,25,Other,Widowed,Karnataka,Retired,Hospitality,7.49,770,Very Good,0,2016-12-12,BR0013
CUST00343,Customer_343,34,Male,Divorced,Haryana,Self-Employed,Real Estate,4.97,865,Excellent,2,2020-03-16,BR0033
CUST00344,Customer_344,47,Male,Divorced,West Bengal,Retired,Banking,55.26,765,Very Good,1,2020-04-27,BR0038
CUST00345,Customer_345,57,Female,Single,Gujarat,Salaried,FMCG,67.4,670,Good,0,2016-10-29,BR0037
CUST00346,Customer_346,35,Male,Divorced,Punjab,Government Employee,Construction,19.87,891,Excellent,0,2015-02-06,BR0031
CUST00347,Customer_347,30,Male,Divorced,Kerala,Business Owner,Real Estate,64.55,826,Very Good,3,2019-03-23,BR0023
CUST00348,Customer_348,51,Other,Widowed,Kerala,Salaried,IT,25.85,709,Good,4,2019-03-13,BR0036
CUST00349,Customer_349,63,Male,Widowed,Delhi,Business Owner,Real Estate,25.56,786,Very Good,2,2018-02-08,BR0017
CUST00350,Customer_350,63,Male,Married,Bihar,Salaried,Hospitality,25.59,833,Very Good,3,2018-08-02,BR0044
CUST00351,Customer_351,30,Female,Divorced,Bihar,Government Employee,FMCG,41.0,833,Very Good,3,2015-05-25,BR0038
CUST00352,Customer_352,58,Male,Widowed,Bihar,Freelancer,Education,58.78,793,Very Good,4,2018-05-14,BR0011
CUST00353,Customer_353,64,Female,Married,Haryana,Business Owner,Construction,25.2,861,Excellent,1,2018-10-06,BR0042
CUST00354,Customer_354,27,Female,Widowed,Madhya Pradesh,Business Owner,Education,60.15,678,Good,2,2021-07-26,BR0019
CUST00355,Customer_355,51,Other,Single,West Bengal,Self-Employed,Construction,6.57,880,Excellent,0,2019-04-13,BR0034
CUST00356,Customer_356,41,Male,Divorced,Uttar Pradesh,Retired,Banking,13.06,669,Good,1,2018-07-19,BR0046
CUST00357,Customer_357,33,Male,Divorced,Punjab,Salaried,IT,28.21,812,Very Good,3,2018-01-25,BR0014
CUST00358,Customer_358,32,Male,Married,Kerala,Government Employee,FMCG,40.39,770,Very Good,3,2019-10-24,BR0031
CUST00359,Customer_359,46,Female,Single,Bihar,Business Owner,Construction,17.87,436,Poor,1,2015-03-15,BR0044
CUST00360,Customer_360,22,Female,Divorced,Karnataka,Salaried,FMCG,19.96,781,Very Good,4,2021-08-08,BR0020
CUST00361,Customer_361,32,Female,Widowed,Haryana,Retired,Hospitality,25.54,311,Poor,4,2018-10-15,BR0028
CUST00362,Customer_362,65,Female,Divorced,Madhya Pradesh,Self-Employed,Healthcare,79.7,871,Excellent,3,2015-03-20,BR0015
CUST00363,Customer_363,36,Male,Married,Delhi,Business Owner,IT,18.79,766,Very Good,3,2017-11-13,BR0050
CUST00364,Customer_364,56,Other,Single,Punjab,Salaried,IT,79.59,826,Very Good,0,2019-09-04,BR0029
CUST00365,Customer_365,46,Male,Married,Haryana,Freelancer,IT,39.21,582,Fair,2,2019-09-20,BR0043
CUST00366,Customer_366,28,Other,Married,Uttar Pradesh,Salaried,Construction,50.73,784,Very Good,4,2016-04-27,BR0019
CUST00367,Customer_367,29,Male,Divorced,Andhra Pradesh,Retired,Retail,17.81,813,Very Good,2,2019-08-06,BR0019
CUST00368,Customer_368,32,Other,Widowed,Rajasthan,Self-Employed,IT,73.04,427,Poor,0,2015-12-31,BR0008
CUST00369,Customer_369,58,Other,Single,Haryana,Freelancer,Manufacturing,76.08,769,Very Good,2,2017-08-04,BR0030
CUST00370,Customer_370,40,Male,Single,Andhra Pradesh,Business Owner,Education,10.15,656,Good,2,2019-10-11,BR0048
CUST00371,Customer_371,29,Male,Married,Punjab,Freelancer,Healthcare,71.49,647,Fair,2,2019-01-04,BR0029
CUST00372,Customer_372,61,Female,Married,Delhi,Government Employee,FMCG,9.61,743,Good,3,2018-01-18,BR0025
CUST00373,Customer_373,52,Male,Single,Karnataka,Freelancer,IT,71.16,833,Very Good,1,2016-02-29,BR0027
CUST00374,Customer_374,59,Male,Widowed,Madhya Pradesh,Business Owner,Hospitality,55.04,722,Good,0,2016-06-19,BR0031
CUST00375,Customer_375,53,Male,Divorced,Punjab,Business Owner,IT,36.6,602,Fair,4,2021-06-19,BR0047
CUST00376,Customer_376,58,Other,Single,Uttar Pradesh,Freelancer,Retail,70.16,735,Good,3,2018-11-17,BR0043
CUST00377,Customer_377,65,Other,Single,Maharashtra,Freelancer,Healthcare,67.51,769,Very Good,4,2020-04-06,BR0032
CUST00378,Customer_378,32,Female,Divorced,Maharashtra,Retired,Retail,27.28,425,Poor,4,2019-03-31,BR0026
CUST00379,Customer_379,37,Female,Single,Andhra Pradesh,Government Employee,Banking,64.58,413,Poor,2,2016-05-01,BR0032
CUST00380,Customer_380,63,Other,Single,Andhra Pradesh,Salaried,Hospitality,34.4,403,Poor,4,2018-06-01,BR0033
CUST00381,Customer_381,57,Female,Divorced,Andhra Pradesh,Salaried,Retail,37.8,735,Good,3,2018-09-21,BR0036
CUST00382,Customer_382,61,Other,Widowed,Delhi,Salaried,Retail,53.4,841,Very Good,0,2018-10-30,BR0023
CUST00383,Customer_383,62,Female,Single,Maharashtra,Self-Employed,Banking,44.9,868,Excellent,1,2019-08-04,BR0007
CUST00384,Customer_384,38,Female,Married,West Bengal,Self-Employed,Education,11.77,774,Very Good,0,2019-08-25,BR0003
CUST00385,Customer_385,62,Female,Widowed,Punjab,Retired,Construction,11.96,887,Excellent,1,2020-08-05,BR0001
CUST00386,Customer_386,55,Other,Widowed,Bihar,Retired,Healthcare,74.98,820,Very Good,4,2016-12-12,BR0047
CUST00387,Customer_387,30,Female,Widowed,Uttar Pradesh,Retired,Retail,49.0,634,Fair,2,2019-06-18,BR0022
CUST00388,Customer_388,40,Other,Divorced,Andhra Pradesh,Freelancer,Construction,13.12,667,Good,2,2021-03-17,BR0041
CUST00389,Customer_389,35,Other,Divorced,Bihar,Freelancer,Healthcare,57.84,729,Good,1,2020-08-25,BR0035
CUST00390,Customer_390,62,Other,Widowed,Kerala,Retired,FMCG,61.44,664,Good,4,2018-03-17,BR0028
CUST00391,Customer_391,22,Male,Single,Tamil Nadu,Business Owner,Healthcare,31.96,753,Very Good,2,2017-10-23,BR0010
CUST00392,Customer_392,25,Other,Single,Rajasthan,Government Employee,Manufacturing,18.23,787,Very Good,4,2021-04-20,BR0015
CUST00393,Customer_393,63,Other,Divorced,Haryana,Freelancer,IT,42.05,780,Very Good,3,2019-05-07,BR0027
CUST00394,Customer_394,65,Other,Divorced,Tamil Nadu,Retired,Banking,6.58,720,Good,1,2019-02-15,BR0049
CUST00395,Customer_395,59,Other,Married,Gujarat,Government Employee,Healthcare,17.65,827,Very Good,0,2017-02-04,BR0012
CUST00396,Customer_396,54,Other,Divorced,Karnataka,Self-Employed,Hospitality,35.65,555,Fair,2,2015-01-24,BR0022
CUST00397,Customer_397,51,Female,Single,Madhya Pradesh,Freelancer,Hospitality,5.5,769,Very Good,2,2020-07-02,BR0037
CUST00398,Customer_398,57,Male,Married,Telangana,Salaried,Construction,27.07,740,Good,1,2019-08-31,BR0035
CUST00399,Customer_399,56,Male,Divorced,Rajasthan,Business Owner,Real Estate,19.56,694,Good,1,2021-12-07,BR0034
CUST00400,Customer_400,52,Male,Single,Punjab,Business Owner,Banking,78.54,898,Excellent,1,2021-11-18,BR0040
CUST00401,Customer_401,37,Female,Single,Uttar Pradesh,Business Owner,Construction,71.13,893,Excellent,2,2015-04-12,BR0034
CUST00402,Customer_402,45,Male,Divorced,Bihar,Freelancer,Retail,36.98,815,Very Good,2,2020-10-05,BR0006
CUST00403,Customer_403,28,Male,Single,Tamil Nadu,Freelancer,Retail,44.15,648,Fair,3,2016-03-01,BR0014
CUST00404,Customer_404,56,Other,Single,Haryana,Freelancer,Healthcare,62.56,897,Excellent,0,2020-02-24,BR0046
CUST00405,Customer_405,43,Female,Single,Kerala,Self-Employed,Real Estate,6.61,318,Poor,3,2019-05-09,BR0029
CUST00406,Customer_406,62,Other,Single,Telangana,Salaried,Hospitality,3.71,690,Good,0,2021-07-26,BR0003
CUST00407,Customer_407,26,Other,Divorced,Kerala,Salaried,Real Estate,10.64,714,Good,3,2019-04-12,BR0026
